customer_id,customer_name,email,gender,age,membership_tier,loyalty_points,preferred_language,customer_segment,is_prime_user,home_city,home_state,country,total_order_count,gross_revenue,total_discount_amount,lifetime_value,average_order_value,total_units_purchased,product_categories_purchased,distinct_products_purchased,first_order_timestamp,last_order_timestamp,days_since_last_order,repeat_purchase_signal,customer_value_segment,web_event_count,session_count,purchase_intent_event_count,customer_conversion_rate_pct,avg_engagement_score,avg_purchase_probability,avg_cart_abandonment_probability
387,Indrajit Tak,gautamvaidya@example.org,,,Unknown,0,,Unknown,False,Ahmedabad,Sikkim,India,2,160206.80,0.00,160206.80,80103.40,16,4,4,2026-05-01 21:57:38,2026-05-01 21:57:38,34,True,High Value,15,15,8,53.33,0.6370,0.4518,0.5196
388,Tanmayi Minhas,ucchal01@example.org,,,Unknown,0,,Unknown,False,Bardhaman,Rajasthan,India,4,402864.94,0.00,402864.94,100716.24,42,6,8,2026-05-07 16:27:19,2026-05-10 01:55:55,25,True,High Value,19,19,5,26.32,0.5434,0.5002,0.6238
389,Pooja D’Alia,bathaditya@example.org,,,Unknown,0,,Unknown,False,Ramagundam,Kerala,India,2,310708.96,0.00,310708.96,155354.48,20,3,6,2026-05-13 21:14:12,2026-05-13 21:14:12,22,True,High Value,21,21,11,52.38,0.5371,0.4893,0.5678
39,Ekaraj Mallick,yashodhara68@example.com,,,Unknown,0,,Unknown,False,Silchar,Karnataka,India,2,370402.96,0.00,370402.96,185201.48,18,6,6,2026-05-17 06:49:48,2026-05-17 06:49:48,18,True,High Value,15,15,7,46.67,0.5317,0.4727,0.5785
390,Amrita Chander,hema21@example.com,,,Unknown,0,,Unknown,False,Ozhukarai,Kerala,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,13,13,2,15.38,0.3103,0.5189,0.5218
391,Vanya Sama,isaiahdeo@example.net,,,Unknown,0,,Unknown,False,Sirsa,Himachal Pradesh,India,4,805636.86,0.00,805636.86,201409.22,22,4,7,2026-05-14 01:30:57,2026-05-14 14:17:04,21,True,High Value,17,17,7,41.18,0.5665,0.5077,0.3716
392,Vasudha Sarma,ladliparmer@example.net,,,Unknown,0,,Unknown,False,Kozhikode,Bihar,India,3,173870.46,0.00,173870.46,57956.82,25,6,5,2026-04-17 15:48:41,2026-04-17 15:48:41,48,True,High Value,18,18,3,16.67,0.5826,0.4732,0.4371
393,Isaiah Sabharwal,ebatra@example.com,,,Unknown,0,,Unknown,False,Bikaner,Meghalaya,India,1,40430.19,0.00,40430.19,40430.19,9,2,2,2026-04-15 13:30:54,2026-04-15 13:30:54,50,False,High Value,13,13,3,23.08,0.4309,0.5352,0.5649
394,Hamsini Venkataraman,santyuvraj@example.com,,,Unknown,0,,Unknown,False,Ahmedabad,Tamil Nadu,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,20,20,5,25.00,0.4796,0.5313,0.4817
395,Advay Dugar,ktandon@example.org,,,Unknown,0,,Unknown,False,Kharagpur,Chhattisgarh,India,7,1257288.48,0.00,1257288.48,179612.64,45,7,7,2026-02-02 23:29:12,2026-05-09 13:09:40,26,True,High Value,15,15,8,53.33,0.4536,0.4051,0.4461
396,Arunima Bedi,kritikarau@example.org,,,Unknown,0,,Unknown,False,Pondicherry,Haryana,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,6,37.50,0.5511,0.4813,0.5462
397,Gaurang Tara,hmutti@example.com,,,Unknown,0,,Unknown,False,Jaunpur,Manipur,India,3,84412.35,0.00,84412.35,28137.45,35,2,1,2026-02-24 12:57:44,2026-02-24 12:57:44,100,True,High Value,12,12,4,33.33,0.4770,0.4434,0.4780
398,Balendra Acharya,modiyashoda@example.net,,,Unknown,0,,Unknown,False,Kota,Madhya Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,7,38.89,0.4236,0.5791,0.5740
399,Chatura Kapoor,jnarula@example.net,,,Unknown,0,,Unknown,False,Sirsa,Karnataka,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,21,21,4,19.05,0.4421,0.3143,0.4271
4,Jagrati Padmanabhan,caleb78@example.org,,,Unknown,0,,Unknown,False,Tiruchirappalli,Madhya Pradesh,India,11,1402071.76,0.00,1402071.76,127461.07,70,7,18,2026-03-29 18:08:35,2026-04-29 17:32:52,36,True,High Value,24,24,10,41.67,0.5424,0.4896,0.5665
40,Alka Barad,sarafhemani@example.net,,,Unknown,0,,Unknown,False,Bhiwandi,Himachal Pradesh,India,4,320715.06,0.00,320715.06,80178.77,35,4,4,2026-04-11 05:19:09,2026-04-11 20:05:51,54,True,High Value,17,17,7,41.18,0.4889,0.5481,0.4677
400,Ishaan Chatterjee,aarnavom@example.com,,,Unknown,0,,Unknown,False,Bharatpur,Tamil Nadu,India,1,202470.05,0.00,202470.05,202470.05,14,1,0,2026-03-05 16:32:25,2026-03-05 16:32:25,91,False,High Value,22,22,6,27.27,0.4052,0.3694,0.5461
401,Hitesh Bath,waidadey@example.net,,,Unknown,0,,Unknown,False,Motihari,Mizoram,India,2,239367.04,0.00,239367.04,119683.52,9,3,3,2026-04-30 06:41:26,2026-04-30 06:41:26,35,True,High Value,22,22,4,18.18,0.5014,0.5030,0.5300
402,Raghav Dara,dkale@example.org,,,Unknown,0,,Unknown,False,Aligarh,Himachal Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,4,25.00,0.4553,0.5568,0.4418
403,Chakradhar Dasgupta,qshankar@example.net,,,Unknown,0,,Unknown,False,Moradabad,Tripura,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,4,25.00,0.5107,0.5364,0.5031
404,Rachita Subramanian,oscardave@example.org,,,Unknown,0,,Unknown,False,Panchkula,Andhra Pradesh,India,1,32083.95,0.00,32083.95,32083.95,7,1,2,2026-04-29 11:57:19,2026-04-29 11:57:19,36,False,High Value,27,27,9,33.33,0.5226,0.4505,0.4251
405,Yamini Rajagopalan,rkothari@example.com,,,Unknown,0,,Unknown,False,Ghaziabad,Punjab,India,2,322246.26,0.00,322246.26,161123.13,25,2,1,2026-02-27 13:52:33,2026-02-27 13:52:33,97,True,High Value,15,15,2,13.33,0.4333,0.4520,0.6350
406,Lakshit Sachar,dipta83@example.org,,,Unknown,0,,Unknown,False,Durg,Manipur,India,1,3381.66,0.00,3381.66,3381.66,4,1,0,2026-02-15 05:52:44,2026-02-15 05:52:44,109,False,High Value,12,12,2,16.67,0.6703,0.6135,0.4522
407,Kevin Gokhale,jack58@example.com,,,Unknown,0,,Unknown,False,Ramagundam,Sikkim,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,13,13,2,15.38,0.5301,0.3815,0.5410
408,Agastya Virk,bakshilakshmi@example.org,,,Unknown,0,,Unknown,False,Deoghar,Jharkhand,India,1,82810.68,0.00,82810.68,82810.68,14,2,2,2026-03-18 23:24:19,2026-03-18 23:24:19,78,False,High Value,15,15,6,40.00,0.4596,0.4499,0.5600
409,Naveen Mangat,madhav04@example.org,,,Unknown,0,,Unknown,False,Pimpri-Chinchwad,Gujarat,India,8,1586244.80,0.00,1586244.80,198280.60,39,5,9,2026-03-12 13:33:48,2026-05-08 03:31:33,27,True,High Value,14,14,5,35.71,0.4312,0.4468,0.4541
41,Lekha Gupta,chaitanya60@example.net,,,Unknown,0,,Unknown,False,Junagadh,Punjab,India,6,997338.65,0.00,997338.65,166223.11,31,4,5,2026-02-18 00:54:28,2026-05-15 14:21:39,20,True,High Value,17,17,4,23.53,0.4927,0.6209,0.5575
410,Harsh Kapur,gkhanna@example.net,,,Unknown,0,,Unknown,False,Secunderabad,Uttarakhand,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,13,13,4,30.77,0.5273,0.4583,0.5863
411,Omaja Munshi,aryazayan@example.org,,,Unknown,0,,Unknown,False,Nashik,Madhya Pradesh,India,5,282797.08,0.00,282797.08,56559.42,33,4,7,2026-04-10 23:55:19,2026-04-17 06:57:34,48,True,High Value,15,15,9,60.00,0.4271,0.4817,0.5392
412,Ronith Hari,saumya21@example.org,,,Unknown,0,,Unknown,False,Kamarhati,Rajasthan,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,19,19,4,21.05,0.4947,0.4196,0.5252
413,Banjeet Sangha,aishani22@example.net,,,Unknown,0,,Unknown,False,Kottayam,Bihar,India,7,111231.87,0.00,111231.87,15890.27,66,7,18,2026-05-12 14:15:47,2026-05-14 06:36:17,21,True,High Value,18,18,9,50.00,0.5395,0.4636,0.4317
414,Mohammed Baral,ekantikabehl@example.net,,,Unknown,0,,Unknown,False,Kolkata,Karnataka,India,1,5859.20,0.00,5859.20,5859.20,0,0,0,2026-04-16 09:17:35,2026-04-16 09:17:35,49,False,High Value,16,16,6,37.50,0.5001,0.4963,0.4594
415,Elijah Nadkarni,qarinverma@example.org,,,Unknown,0,,Unknown,False,Pallavaram,Uttar Pradesh,India,1,39650.07,0.00,39650.07,39650.07,3,1,0,2026-04-15 13:25:00,2026-04-15 13:25:00,50,False,High Value,20,20,7,35.00,0.4068,0.4345,0.3809
416,George Palla,tanaynarula@example.com,,,Unknown,0,,Unknown,False,Vijayanagaram,Nagaland,India,5,635205.51,0.00,635205.51,127041.10,40,3,3,2026-02-22 11:02:46,2026-04-17 13:16:20,48,True,High Value,16,16,2,12.50,0.4994,0.4375,0.4569
417,Aditya Contractor,sanaya39@example.net,,,Unknown,0,,Unknown,False,Durg,Gujarat,India,1,91753.00,0.00,91753.00,91753.00,8,2,2,2026-04-25 13:23:16,2026-04-25 13:23:16,40,False,High Value,13,13,5,38.46,0.4324,0.4978,0.5393
418,Lakshmi Comar,ikunda@example.net,,,Unknown,0,,Unknown,False,Thane,Sikkim,India,4,410771.63,0.00,410771.63,102692.91,26,2,1,2026-02-08 18:45:31,2026-04-07 23:57:05,58,True,High Value,22,22,9,40.91,0.5686,0.5531,0.4257
419,Yoshita Trivedi,csur@example.com,,,Unknown,0,,Unknown,False,Nagpur,Mizoram,India,2,251319.18,0.00,251319.18,125659.59,16,4,4,2026-04-06 11:32:13,2026-04-06 11:32:13,59,True,High Value,13,13,4,30.77,0.4861,0.4517,0.6431
42,Ganga Murthy,mitalyashica@example.com,,,Unknown,0,,Unknown,False,Bharatpur,Maharashtra,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,17,17,5,29.41,0.5432,0.4156,0.4596
420,Gopal Ganesh,bhattishivansh@example.net,,,Unknown,0,,Unknown,False,Pondicherry,Mizoram,India,3,142766.94,0.00,142766.94,47588.98,41,5,10,2026-05-14 16:53:34,2026-05-14 16:53:34,21,True,High Value,19,19,8,42.11,0.5122,0.4131,0.3960
421,Samesh Yogi,vbora@example.net,,,Unknown,0,,Unknown,False,Khandwa,Uttarakhand,India,2,289112.88,0.00,289112.88,144556.44,15,3,3,2026-04-26 00:24:57,2026-04-26 00:24:57,39,True,High Value,13,13,3,23.08,0.6483,0.6719,0.4773
422,Baljiwan Chahal,bhagatpranav@example.com,,,Unknown,0,,Unknown,False,Nagpur,Manipur,India,2,227677.96,0.00,227677.96,113838.98,11,2,1,2026-04-09 15:32:31,2026-04-09 15:32:31,56,True,High Value,21,21,5,23.81,0.4990,0.4828,0.4477
423,Aarna Reddy,oseshadri@example.com,,,Unknown,0,,Unknown,False,Ramgarh,Uttarakhand,India,1,209432.65,0.00,209432.65,209432.65,14,3,2,2026-04-16 11:04:40,2026-04-16 11:04:40,49,False,High Value,14,14,5,35.71,0.4604,0.3767,0.5471
424,Jagat Warrior,bhatnagarchakradev@example.net,,,Unknown,0,,Unknown,False,Satna,Andhra Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,1,5.56,0.4361,0.5209,0.5436
425,Bimala Mitra,mandaraksha@example.com,,,Unknown,0,,Unknown,False,Secunderabad,Mizoram,India,1,134375.20,0.00,134375.20,134375.20,3,1,1,2026-04-18 00:04:51,2026-04-18 00:04:51,47,False,High Value,10,10,1,10.00,0.5469,0.3387,0.5654
426,Thomas Deshpande,omerchant@example.org,,,Unknown,0,,Unknown,False,Ludhiana,Meghalaya,India,6,999643.20,0.00,999643.20,166607.20,38,5,7,2026-04-10 04:35:43,2026-04-21 05:07:34,44,True,High Value,17,17,8,47.06,0.4992,0.4476,0.3764
427,Jatin Barman,rameshfrederick@example.com,,,Unknown,0,,Unknown,False,Dindigul,Andhra Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,20,20,7,35.00,0.5182,0.4728,0.5005
428,Yauvani Dhar,qarinkant@example.net,,,Unknown,0,,Unknown,False,Hapur,Gujarat,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,15,15,3,20.00,0.5097,0.5207,0.5292
429,Chatura Shenoy,mannanekalinga@example.com,,,Unknown,0,,Unknown,False,Jammu,Bihar,India,8,727778.36,0.00,727778.36,90972.30,68,7,16,2026-02-22 09:07:42,2026-05-06 14:12:56,29,True,High Value,15,15,5,33.33,0.3438,0.5389,0.4770
43,Joshua Handa,rraghavan@example.net,,,Unknown,0,,Unknown,False,Khammam,Madhya Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,7,7,2,28.57,0.5260,0.4255,0.5969
430,Ganga Parikh,wahabchaudhry@example.com,,,Unknown,0,,Unknown,False,Davanagere,Telangana,India,2,91301.68,0.00,91301.68,45650.84,12,3,2,2026-04-22 06:24:40,2026-04-22 06:24:40,43,True,High Value,19,19,6,31.58,0.5088,0.5667,0.5021
431,Shravya Narasimhan,michael99@example.com,,,Unknown,0,,Unknown,False,Jammu,Karnataka,India,1,50084.87,0.00,50084.87,50084.87,11,2,1,2026-03-10 03:55:27,2026-03-10 03:55:27,86,False,High Value,13,13,4,30.77,0.5914,0.4165,0.6357
432,Dhriti Koshy,rajatamalhotra@example.com,,,Unknown,0,,Unknown,False,Haldia,Goa,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,17,17,4,23.53,0.4780,0.6778,0.5313
433,Sanaya Parmer,vidhi81@example.org,,,Unknown,0,,Unknown,False,Bathinda,Meghalaya,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,7,43.75,0.5587,0.5751,0.5451
434,Ronith Lall,borraanirudh@example.net,,,Unknown,0,,Unknown,False,Parbhani,West Bengal,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,15,15,5,33.33,0.4474,0.5044,0.4808
435,Simon Bansal,urmi25@example.com,,,Unknown,0,,Unknown,False,Amaravati,Odisha,India,3,683033.88,0.00,683033.88,227677.96,27,5,9,2026-04-26 10:55:10,2026-04-26 10:55:10,39,True,High Value,11,11,3,27.27,0.4820,0.6752,0.6423
436,Krish Shetty,ranganathanjanuja@example.net,,,Unknown,0,,Unknown,False,Giridih,Telangana,India,5,66083.45,0.00,66083.45,13216.69,21,5,6,2026-05-12 19:21:12,2026-05-12 19:21:12,23,True,High Value,15,15,9,60.00,0.5836,0.5129,0.6646
437,Yoshita Dey,ldutta@example.net,,,Unknown,0,,Unknown,False,Mathura,West Bengal,India,7,450626.67,0.00,450626.67,64375.24,54,7,15,2026-03-30 09:24:09,2026-04-20 10:57:35,45,True,High Value,15,15,4,26.67,0.4307,0.5032,0.4451
438,Theodore Sura,devlalla@example.com,,,Unknown,0,,Unknown,False,Karawal Nagar,Kerala,India,6,1039830.99,0.00,1039830.99,173305.17,47,1,0,2026-02-12 04:51:15,2026-03-24 07:47:07,72,True,High Value,16,16,7,43.75,0.5118,0.3639,0.4487
439,Zarna Patel,dsingh@example.org,,,Unknown,0,,Unknown,False,Kalyan-Dombivli,Sikkim,India,2,135725.31,0.00,135725.31,67862.66,21,2,1,2026-02-02 01:57:26,2026-04-20 13:58:39,45,True,High Value,11,11,4,36.36,0.5041,0.4517,0.5384
44,Nidra Acharya,bhavini36@example.net,,,Unknown,0,,Unknown,False,Tadepalligudem,Odisha,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,12,12,2,16.67,0.5281,0.5335,0.4442
440,Adya Ghosh,xradhakrishnan@example.net,,,Unknown,0,,Unknown,False,North Dumdum,Bihar,India,7,620520.32,0.00,620520.32,88645.76,57,1,0,2026-02-13 02:54:40,2026-02-18 14:42:24,106,True,High Value,15,15,6,40.00,0.4554,0.6222,0.4915
441,Udant Varty,wpandit@example.com,,,Unknown,0,,Unknown,False,Hazaribagh,Himachal Pradesh,India,4,1049560.40,0.00,1049560.40,262390.10,22,3,2,2026-03-11 14:57:39,2026-03-11 14:57:39,85,True,High Value,14,14,2,14.29,0.3722,0.4105,0.4749
442,Ria Gandhi,farajvarkey@example.net,,,Unknown,0,,Unknown,False,Mahbubnagar,Andhra Pradesh,India,3,356917.35,0.00,356917.35,118972.45,12,5,5,2026-05-15 11:47:50,2026-05-15 11:47:50,20,True,High Value,16,16,4,25.00,0.4626,0.4727,0.4177
443,Nakul Pathak,karpeoeshi@example.com,,,Unknown,0,,Unknown,False,Rajpur Sonarpur,Chhattisgarh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,17,17,2,11.76,0.4841,0.6148,0.5638
444,Varenya Kade,nirjabains@example.org,,,Unknown,0,,Unknown,False,Ongole,Sikkim,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,14,14,4,28.57,0.5577,0.5748,0.4616
445,Krish Vala,dindaksh@example.org,,,Unknown,0,,Unknown,False,Warangal,Odisha,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,3,18.75,0.5269,0.6246,0.4260
446,Anirudh Mander,kalitasaumya@example.net,,,Unknown,0,,Unknown,False,Bokaro,Mizoram,India,7,217136.67,0.00,217136.67,31019.52,55,6,17,2026-04-30 23:55:22,2026-05-09 16:35:03,26,True,High Value,15,15,7,46.67,0.5238,0.4193,0.4160
447,Nirja Dhar,yastilalla@example.org,,,Unknown,0,,Unknown,False,Ongole,Goa,India,1,293928.70,0.00,293928.70,293928.70,3,1,0,2026-03-17 18:41:20,2026-03-17 18:41:20,79,False,High Value,17,17,5,29.41,0.5639,0.5287,0.5072
448,Victor Radhakrishnan,gdeo@example.org,,,Unknown,0,,Unknown,False,Malda,Punjab,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,19,19,4,21.05,0.5582,0.5026,0.5342
449,Mason Char,vamakshibarad@example.net,,,Unknown,0,,Unknown,False,Nagaon,West Bengal,India,3,811953.72,0.00,811953.72,270651.24,28,5,8,2026-05-05 02:18:04,2026-05-05 02:18:04,30,True,High Value,10,10,4,40.00,0.5056,0.6514,0.4604
45,Tanay Vaidya,qgara@example.org,,,Unknown,0,,Unknown,False,Kirari Suleman Nagar,Manipur,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,15,15,3,20.00,0.5130,0.4900,0.4711
450,Aarav Sankar,cprabhakar@example.net,,,Unknown,0,,Unknown,False,Tiruchirappalli,Meghalaya,India,5,789677.46,0.00,789677.46,157935.49,37,1,0,2026-02-12 21:48:19,2026-02-19 20:21:26,105,True,High Value,16,16,6,37.50,0.4529,0.4673,0.4686
451,Lakshmi Palla,sandalkrish@example.com,,,Unknown,0,,Unknown,False,Berhampur,Uttar Pradesh,India,1,31986.45,0.00,31986.45,31986.45,11,4,5,2026-05-09 18:57:46,2026-05-09 18:57:46,26,False,High Value,12,12,3,25.00,0.3563,0.3756,0.4155
452,Bhanumati Rege,ranbir00@example.net,,,Unknown,0,,Unknown,False,Muzaffarpur,West Bengal,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,9,9,4,44.44,0.5090,0.4863,0.3820
453,Samesh Mutti,gpathak@example.org,,,Unknown,0,,Unknown,False,Saharsa,Andhra Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,13,13,8,61.54,0.5817,0.4591,0.4368
454,Pallavi Pau,mekhala36@example.net,,,Unknown,0,,Unknown,False,Bhimavaram,Himachal Pradesh,India,1,43105.41,0.00,43105.41,43105.41,0,0,0,2026-04-24 10:33:11,2026-04-24 10:33:11,41,False,High Value,20,20,6,30.00,0.4599,0.5000,0.5086
455,Zehaan Mohanty,mitali21@example.net,,,Unknown,0,,Unknown,False,Mangalore,Kerala,India,2,116579.42,0.00,116579.42,58289.71,14,4,3,2026-04-26 01:27:33,2026-05-12 11:31:21,23,True,High Value,18,18,6,33.33,0.4109,0.5389,0.5207
456,Harish Kala,znigam@example.net,,,Unknown,0,,Unknown,False,Amroha,Uttar Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,15,15,3,20.00,0.5045,0.4856,0.4372
457,Gavin Dhillon,fsaran@example.org,,,Unknown,0,,Unknown,False,Nanded,Madhya Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,4,25.00,0.5380,0.4942,0.5034
458,Baljiwan Rajagopalan,sverma@example.net,,,Unknown,0,,Unknown,False,Korba,Kerala,India,1,176361.04,0.00,176361.04,176361.04,2,1,0,2026-02-20 17:34:45,2026-02-20 17:34:45,104,False,High Value,14,14,5,35.71,0.5037,0.4760,0.6421
459,Reva Anne,zarnamangal@example.org,,,Unknown,0,,Unknown,False,Akola,Rajasthan,India,2,167546.12,0.00,167546.12,83773.06,18,5,5,2026-05-06 01:44:09,2026-05-06 01:44:09,29,True,High Value,17,17,5,29.41,0.6375,0.4178,0.5037
46,Girik Keer,umang32@example.org,,,Unknown,0,,Unknown,False,Kottayam,Sikkim,India,5,319967.79,0.00,319967.79,63993.56,36,6,9,2026-01-31 07:39:20,2026-05-16 10:23:42,19,True,High Value,18,18,4,22.22,0.5846,0.4462,0.4408
460,Omkaar Banik,william02@example.org,,,Unknown,0,,Unknown,False,Khora,Mizoram,India,2,362159.60,0.00,362159.60,181079.80,8,3,2,2026-04-08 02:58:49,2026-04-08 02:58:49,57,True,High Value,14,14,2,14.29,0.4980,0.4838,0.5005
461,Nidra Iyer,biswasgautam@example.net,,,Unknown,0,,Unknown,False,Silchar,Kerala,India,3,110118.12,0.00,110118.12,36706.04,10,1,0,2026-03-02 11:34:09,2026-03-04 11:53:26,92,True,High Value,9,9,2,22.22,0.5879,0.4620,0.3441
462,Idika Malhotra,robertsha@example.com,,,Unknown,0,,Unknown,False,Karaikudi,Odisha,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,14,14,4,28.57,0.4720,0.5633,0.4466
463,Yashawini Chhabra,thakurchaitaly@example.com,,,Unknown,0,,Unknown,False,Bhilwara,Goa,India,2,81398.00,0.00,81398.00,40699.00,14,2,4,2026-05-18 15:35:33,2026-05-18 15:35:33,17,True,High Value,16,16,5,31.25,0.4480,0.5598,0.6204
464,Saanvi Purohit,wkohli@example.com,,,Unknown,0,,Unknown,False,Anand,Himachal Pradesh,India,3,473267.40,0.00,473267.40,157755.80,15,2,1,2026-02-23 20:24:04,2026-02-23 20:24:04,101,True,High Value,16,16,4,25.00,0.4932,0.5064,0.5251
465,Vasatika Dada,ekansh63@example.net,,,Unknown,0,,Unknown,False,Jaunpur,Odisha,India,3,179603.97,0.00,179603.97,59867.99,24,3,2,2026-03-05 11:58:43,2026-03-05 11:58:43,91,True,High Value,18,18,4,22.22,0.5411,0.4103,0.3794
466,Zaitra Wason,lallyuvraj@example.com,,,Unknown,0,,Unknown,False,Satna,Maharashtra,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,17,17,3,17.65,0.5321,0.4529,0.5272
467,Faqid Gokhale,wmurthy@example.org,,,Unknown,0,,Unknown,False,Silchar,Sikkim,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,12,12,5,41.67,0.5199,0.5002,0.3619
468,Wishi Iyengar,wyattlanka@example.org,,,Unknown,0,,Unknown,False,South Dumdum,Telangana,India,5,613767.52,0.00,613767.52,122753.50,13,2,2,2026-02-19 10:02:10,2026-04-20 17:38:10,45,True,High Value,13,13,6,46.15,0.5991,0.4437,0.5036
469,Ishani Dugal,darfarhan@example.net,,,Unknown,0,,Unknown,False,Panihati,Uttarakhand,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,21,21,9,42.86,0.4590,0.4030,0.3622
47,Tamanna Sachdeva,leenatalwar@example.com,,,Unknown,0,,Unknown,False,Sambalpur,Meghalaya,India,4,596287.90,0.00,596287.90,149071.98,37,7,7,2026-04-17 08:09:05,2026-04-20 01:03:46,45,True,High Value,22,22,6,27.27,0.4734,0.5065,0.4806
470,Vasatika Prabhu,waida94@example.com,,,Unknown,0,,Unknown,False,Srikakulam,Andhra Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,5,31.25,0.3700,0.6076,0.4849
471,Tristan Dave,vorapallavi@example.com,,,Unknown,0,,Unknown,False,Sasaram,Himachal Pradesh,India,3,377156.06,0.00,377156.06,125718.69,11,4,4,2026-03-30 12:25:44,2026-05-07 12:26:13,28,True,High Value,19,19,5,26.32,0.4354,0.4449,0.5098
472,Owen Shankar,vasatriveni@example.com,,,Unknown,0,,Unknown,False,Ambala,Kerala,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,15,15,1,6.67,0.6000,0.6245,0.5848
473,Ladli Chaudhuri,janaki94@example.org,,,Unknown,0,,Unknown,False,Ahmedabad,Sikkim,India,3,648443.40,0.00,648443.40,216147.80,17,1,0,2026-03-01 00:34:16,2026-03-15 07:29:35,81,True,High Value,16,16,7,43.75,0.5755,0.5183,0.5355
474,Hemal Pau,wishisamra@example.org,,,Unknown,0,,Unknown,False,Patiala,Himachal Pradesh,India,1,21686.18,0.00,21686.18,21686.18,7,2,1,2026-04-23 06:17:07,2026-04-23 06:17:07,42,False,High Value,15,15,7,46.67,0.3203,0.3036,0.4476
475,Ati Seshadri,karankarnik@example.org,,,Unknown,0,,Unknown,False,Serampore,Kerala,India,1,17075.33,0.00,17075.33,17075.33,6,2,2,2026-05-18 06:47:57,2026-05-18 06:47:57,17,False,High Value,13,13,3,23.08,0.4489,0.4236,0.5327
476,Lakshmi Hayre,masonsolanki@example.org,,,Unknown,0,,Unknown,False,Noida,Nagaland,India,2,105733.52,0.00,105733.52,52866.76,24,4,4,2026-05-05 17:54:09,2026-05-05 17:54:09,30,True,High Value,18,18,6,33.33,0.4805,0.4401,0.5340
477,Zansi Walla,vidhi44@example.net,,,Unknown,0,,Unknown,False,Bidar,Meghalaya,India,1,285491.60,0.00,285491.60,285491.60,6,2,2,2026-04-27 21:18:41,2026-04-27 21:18:41,38,False,High Value,10,10,3,30.00,0.6385,0.4606,0.6460
478,Darpan Kale,vamakshi17@example.net,,,Unknown,0,,Unknown,False,Sikar,Bihar,India,3,187948.00,0.00,187948.00,62649.33,30,5,6,2026-03-02 04:35:31,2026-05-06 13:49:54,29,True,High Value,19,19,5,26.32,0.4520,0.4723,0.3723
479,Aarini Padmanabhan,sabharwaljairaj@example.com,,,Unknown,0,,Unknown,False,Bhilwara,Kerala,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,14,14,4,28.57,0.5278,0.5078,0.4706
48,Hredhaan Sandal,patrickvasa@example.com,,,Unknown,0,,Unknown,False,Siliguri,Rajasthan,India,5,213764.67,0.00,213764.67,42752.93,21,3,3,2026-03-09 19:26:50,2026-05-18 04:08:24,17,True,High Value,17,17,6,35.29,0.4315,0.4585,0.5251
